DATA	CAMINHO	"QTD GERAL
 LINHAS"	"LINHAS
SCRIPLETS"	"LINHAS
TAGLIB"	"LINHAS
HTML"	"LINHAS
SCRIPLETS
COMENTADAS"
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/fast-qc-template.jsp	65	6	6	52	1
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/home.jsp	201	0	2	166	33
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/includes/filterby-menu.jsp	105	0	5	79	21
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	143	0	1	140	2
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	180	0	5	152	23
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/layout/footer_new.jsp	116	0	1	94	21
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/layout/header.jsp	306	0	2	283	21
2014-08-07 10:17:02	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	63	6	7	50	0
2014-08-07 10:04:21	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	318	0	4	284	30
2014-08-06 14:11:13	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	298	0	4	265	29
2014-08-06 10:53:45	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	305	0	4	272	29
2014-08-06 10:53:45	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-08-06 07:42:14	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	305	0	4	272	29
2014-08-06 06:01:58	web/src/main/webapp/WEB-INF/jsp/home.jsp	201	0	2	166	33
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	143	0	1	140	2
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/experiment-experiment-design.jsp	124	0	6	97	21
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/fast-qc-template.jsp	65	6	6	52	1
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/home.jsp	201	0	2	166	33
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/includes/filterby-menu.jsp	105	0	5	79	21
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	180	0	5	152	23
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/layout/footer_new.jsp	116	0	1	94	21
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/layout/header.jsp	306	0	2	283	21
2014-08-06 06:00:44	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	63	6	7	50	0
2014-08-05 13:11:31	web/src/main/webapp/WEB-INF/jsp/home.jsp	201	0	2	166	33
2014-08-05 11:58:08	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-08-05 11:58:08	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	144	0	1	141	2
2014-08-05 11:58:08	web/src/main/webapp/WEB-INF/jsp/layout.jsp	206	0	4	181	21
2014-08-05 11:57:32	web/src/main/webapp/WEB-INF/jsp/home.jsp	203	0	2	168	33
2014-08-05 06:51:25	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-08-04 14:52:58	web/src/main/webapp/WEB-INF/jsp/layout.jsp	206	0	4	181	21
2014-08-04 12:39:49	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	144	0	1	141	2
2014-08-04 12:39:49	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	142	0	1	139	2
2014-08-04 12:39:49	web/src/main/webapp/WEB-INF/jsp/layout.jsp	209	0	4	184	21
2014-08-04 12:39:48	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	131	0	1	129	1
2014-08-04 07:58:27	web/src/main/webapp/WEB-INF/jsp/home.jsp	202	0	1	168	33
2014-08-01 13:28:46	web/src/main/webapp/WEB-INF/jsp/home.jsp	192	0	1	166	25
2014-08-01 07:59:39	web/src/main/webapp/WEB-INF/jsp/baseline-experiments.jsp	99	0	2	76	21
2014-07-31 09:25:42	web/src/main/webapp/WEB-INF/jsp/baseline-experiments.jsp	99	0	2	76	21
2014-07-31 06:12:08	web/src/main/webapp/WEB-INF/jsp/baseline-experiments.jsp	99	0	2	76	21
2014-07-31 05:47:38	web/src/main/webapp/WEB-INF/jsp/baseline-experiments.jsp	99	0	2	76	21
2014-07-28 05:33:56	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	158	0	3	153	2
2014-07-28 05:33:56	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	128	0	1	127	0
2014-07-24 12:11:59	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	158	0	3	153	2
2014-07-24 08:21:22	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	128	0	1	127	0
2014-07-23 12:48:38	web/src/main/webapp/WEB-INF/jsp/widget-error.jsp	32	0	2	9	21
2014-07-23 10:10:26	web/src/main/webapp/WEB-INF/jsp/widget-error.jsp	32	0	2	9	21
2014-07-17 08:52:40	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-17 08:52:40	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	162	0	3	134	25
2014-07-17 05:30:25	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	125	0	1	124	0
2014-07-16 08:53:38	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	125	0	1	124	0
2014-07-14 13:31:55	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	125	0	1	124	0
2014-07-14 13:19:51	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	125	0	1	124	0
2014-07-14 13:19:51	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	124	0	1	123	0
2014-07-14 05:57:30	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-14 05:57:05	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	122	0	1	121	0
2014-07-11 15:27:20	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-11 10:36:51	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-09 10:34:12	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-09 05:33:01	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-09 05:33:01	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap-react.jsp	76	0	2	52	22
2014-07-09 05:33:01	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-07-09 05:33:01	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	148	0	3	143	2
2014-07-09 05:33:01	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	117	0	1	116	0
2014-07-04 08:06:18	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-03 08:05:30	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	117	0	1	116	0
2014-07-03 07:19:20	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-07-02 12:48:56	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	297	0	4	264	29
2014-07-02 12:48:56	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-07-02 11:59:09	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	114	0	0	114	0
2014-07-02 10:45:19	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap-react.jsp	76	0	2	52	22
2014-07-02 10:45:19	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	114	0	0	114	0
2014-07-01 06:04:41	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	148	0	3	143	2
2014-06-30 11:40:53	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	148	0	3	143	2
2014-06-27 13:41:04	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	144	0	3	139	2
2014-06-26 07:34:54	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	144	0	3	139	2
2014-06-23 11:48:30	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	114	0	0	114	0
2014-06-23 11:48:30	web/src/main/webapp/WEB-INF/jsp/layout.jsp	210	0	4	185	21
2014-06-20 13:08:18	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	114	0	0	114	0
2014-06-20 11:25:21	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	111	0	0	111	0
2014-06-20 11:18:03	web/src/main/webapp/WEB-INF/jsp/layout.jsp	210	0	4	185	21
2014-06-19 04:12:48	web/src/main/webapp/WEB-INF/jsp/layout.jsp	200	0	4	175	21
2014-06-16 12:32:05	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	110	0	0	110	0
2014-06-16 12:03:36	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap-react.jsp	76	0	2	52	22
2014-06-16 12:03:36	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	108	0	0	108	0
2014-06-16 10:53:07	web/src/main/webapp/WEB-INF/jsp/fast-qc-template.jsp	65	6	6	52	1
2014-06-16 10:53:07	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	139	0	3	134	2
2014-06-16 10:53:07	web/src/main/webapp/WEB-INF/jsp/layout.jsp	200	0	4	175	21
2014-06-16 05:45:59	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	66	0	2	32	32
2014-06-13 14:34:21	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	103	0	0	103	0
2014-06-11 06:34:28	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	296	0	4	263	29
2014-06-10 14:49:10	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	65	0	2	32	31
2014-06-10 14:49:10	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	296	0	4	263	29
2014-06-10 05:13:17	web/src/main/webapp/WEB-INF/jsp/experiment-react.jsp	143	0	10	112	21
2014-06-10 05:13:17	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap-react.jsp	73	0	2	49	22
2014-06-10 05:13:17	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-06-10 05:13:17	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	162	0	3	134	25
2014-06-10 05:13:17	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	101	0	0	101	0
2014-06-08 16:37:38	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	101	0	0	101	0
2014-06-05 12:37:58	web/src/main/webapp/WEB-INF/jsp/experiment-react.jsp	143	0	10	112	21
2014-06-05 12:37:58	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap-react.jsp	73	0	2	49	22
2014-06-05 12:37:58	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	121	0	2	97	22
2014-06-05 12:37:58	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-react.jsp	103	0	0	103	0
2014-06-05 09:08:15	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	162	0	3	134	25
2014-05-09 13:23:22	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	74	0	2	41	31
2014-05-09 13:23:22	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-05-09 10:32:34	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	74	0	2	41	31
2014-05-09 10:32:34	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-05-08 10:57:22	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	73	0	2	41	30
2014-04-29 10:48:40	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-29 09:35:51	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-29 09:35:51	web/src/main/webapp/WEB-INF/jsp/error-page.jsp	24	0	3	21	0
2014-04-29 09:35:51	web/src/main/webapp/WEB-INF/jsp/query-error-page.jsp	13	0	1	12	0
2014-04-29 09:34:36	web/src/main/webapp/WEB-INF/jsp/query-error-page.jsp	13	0	1	12	0
2014-04-28 11:06:08	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	139	0	3	134	2
2014-04-23 10:50:17	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-22 08:08:05	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	142	0	9	112	21
2014-04-17 13:07:17	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	67	0	5	62	0
2014-04-17 13:07:17	web/src/main/webapp/WEB-INF/jsp/includes/experiment-description.jsp	72	0	2	49	21
2014-04-17 13:07:17	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	139	0	3	134	2
2014-04-17 09:42:41	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	72	0	2	41	29
2014-04-17 09:42:41	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-17 09:40:01	web/src/main/webapp/WEB-INF/jsp/query-error-page.jsp	13	0	1	12	0
2014-04-16 12:26:59	web/src/main/webapp/WEB-INF/jsp/baseline-search-results.jsp	72	0	2	41	29
2014-04-16 12:26:59	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	143	0	9	113	21
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	66	0	5	61	0
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	181	0	5	153	23
2014-04-14 13:09:46	web/src/main/webapp/WEB-INF/jsp/layout.jsp	201	0	3	173	25
2014-04-14 13:09:23	web/src/main/webapp/WEB-INF/jsp/fast-qc-template.jsp	65	6	6	52	1
2014-04-14 13:09:23	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	133	0	3	128	2
2014-04-14 13:09:23	web/src/main/webapp/WEB-INF/jsp/layout.jsp	203	0	3	175	25
2014-04-14 12:54:37	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-04-14 11:46:33	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	295	0	4	262	29
2014-04-14 11:46:33	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	143	0	9	113	21
2014-04-14 11:46:33	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	66	0	5	61	0
2014-04-14 11:46:33	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-04-14 11:46:33	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	181	0	5	153	23
2014-04-10 12:21:09	web/src/main/webapp/WEB-INF/jsp/layout.jsp	191	0	3	167	21
2014-03-31 13:19:50	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	298	0	4	265	29
2014-03-31 09:49:45	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	296	0	4	263	29
2014-03-31 09:49:45	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-31 09:47:34	web/src/main/webapp/WEB-INF/jsp/baselineCounts-widget.jsp	72	0	2	41	29
2014-03-31 09:47:34	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	298	0	4	265	29
2014-03-31 09:47:34	web/src/main/webapp/WEB-INF/jsp/widget-error.jsp	30	0	2	7	21
2014-03-27 14:58:26	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	267	0	4	234	29
2014-03-27 11:37:14	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-27 08:47:02	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-27 08:41:22	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	140	0	9	110	21
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	65	0	5	60	0
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/includes/transcript-breakdown-popup.jsp	26	0	0	26	0
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/layout.jsp	193	0	3	169	21
2014-03-27 08:38:00	web/src/main/webapp/WEB-INF/jsp/widget-layout.jsp	78	0	3	54	21
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	140	0	9	110	21
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	65	0	5	60	0
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/includes/transcript-breakdown-popup.jsp	26	0	0	26	0
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/layout.jsp	193	0	3	169	21
2014-03-26 14:03:00	web/src/main/webapp/WEB-INF/jsp/widget-layout.jsp	78	0	3	54	21
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	267	0	4	234	29
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	170	0	3	142	25
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/layout.jsp	181	0	3	157	21
2014-03-26 12:16:39	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	63	6	7	50	0
2014-03-26 12:07:43	web/src/main/webapp/WEB-INF/jsp/heatmap-widget.jsp	78	0	4	74	0
2014-03-26 12:07:43	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	335	0	3	307	25
2014-03-26 11:34:28	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	267	0	4	234	29
2014-03-26 11:34:28	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-26 11:34:28	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	170	0	3	142	25
2014-03-26 08:56:36	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	268	0	4	235	29
2014-03-26 08:56:36	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	119	0	2	95	22
2014-03-25 11:44:32	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-25 11:44:32	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	63	6	7	50	0
2014-03-24 11:22:11	web/src/main/webapp/WEB-INF/jsp/layout.jsp	181	0	3	157	21
2014-03-20 14:12:11	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-20 14:12:11	web/src/main/webapp/WEB-INF/jsp/layout.jsp	181	0	3	157	21
2014-03-20 12:10:34	web/src/main/webapp/WEB-INF/jsp/layout.jsp	181	0	3	157	21
2014-03-20 08:02:46	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-20 08:02:46	web/src/main/webapp/WEB-INF/jsp/layout.jsp	180	0	3	156	21
2014-03-19 10:29:05	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-19 10:29:05	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	60	6	7	47	0
2014-03-19 09:12:47	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-19 09:12:47	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	191	0	5	163	23
2014-03-18 08:42:59	web/src/main/webapp/WEB-INF/jsp/includes/anatomogram-and-heatmap.jsp	90	0	1	67	22
2014-03-17 12:43:17	web/src/main/webapp/WEB-INF/jsp/experiment-notFound-page.jsp	12	0	1	11	0
2014-03-17 08:31:27	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-17 08:31:27	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	60	6	7	47	0
2014-03-14 13:44:05	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-14 12:18:47	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-14 12:18:47	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	170	0	3	142	25
2014-03-14 10:22:29	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-14 10:22:29	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-searchresults-diffanalytics.jsp	170	0	3	142	25
2014-03-14 10:19:53	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	170	0	3	142	25
2014-03-14 08:11:26	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-14 08:11:26	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	178	0	3	150	25
2014-03-13 13:17:07	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	60	6	7	47	0
2014-03-11 15:45:34	web/src/main/webapp/WEB-INF/jsp/includes/experiment-description.jsp	78	0	2	55	21
2014-03-11 15:45:34	web/src/main/webapp/WEB-INF/jsp/includes/experiment-header.jsp	119	0	3	115	1
2014-03-11 15:45:34	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	35	6	5	8	16
2014-03-06 06:44:52	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-06 06:44:52	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	170	0	8	141	21
2014-03-06 06:44:52	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	178	0	3	150	25
2014-03-05 12:00:16	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-04 13:53:36	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-04 13:52:02	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	178	0	3	150	25
2014-03-04 11:26:52	web/src/main/webapp/WEB-INF/jsp/experiment.jsp	170	0	8	141	21
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/includes/experiment-description.jsp	87	0	2	63	22
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/includes/gradient-legend.jsp	93	0	4	61	28
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	178	0	3	150	25
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	308	0	3	280	25
2014-03-03 15:32:54	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	34	6	5	23	0
2014-03-03 15:24:48	web/src/main/webapp/WEB-INF/jsp/includes/experiment-description.jsp	87	0	2	63	22
2014-03-03 15:24:48	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	34	6	5	23	0
2014-03-03 11:49:46	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	266	0	3	234	29
2014-03-03 11:49:46	web/src/main/webapp/WEB-INF/jsp/includes/gradient-legend.jsp	93	0	4	61	28
2014-03-03 11:49:46	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	178	0	3	150	25
2014-03-03 11:49:46	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	308	0	3	280	25
2014-03-03 10:42:04	web/src/main/webapp/WEB-INF/jsp/includes/gradient-legend.jsp	91	0	4	61	26
2014-03-03 10:42:04	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	308	0	3	280	25
2014-03-03 10:42:04	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	191	0	5	163	23
2014-03-03 10:41:42	web/src/main/webapp/WEB-INF/jsp/includes/experiment-description.jsp	86	0	2	63	21
2014-03-03 10:41:42	web/src/main/webapp/WEB-INF/jsp/layout.jsp	180	0	3	156	21
2014-03-03 10:41:42	web/src/main/webapp/WEB-INF/jsp/layout/header.jsp	306	0	2	283	21
2014-03-03 10:41:42	web/src/main/webapp/WEB-INF/jsp/qc-template.jsp	34	6	4	24	0
2014-03-02 09:06:01	web/src/main/webapp/WEB-INF/jsp/includes/gradient-legend.jsp	91	0	4	61	26
2014-03-02 09:06:01	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	308	0	3	280	25
2014-02-27 11:17:25	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	307	0	3	279	25
2014-02-27 09:58:50	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	304	0	3	277	24
2014-02-25 11:16:14	web/src/main/webapp/WEB-INF/jsp/includes/request-preferences.jsp	191	0	5	163	23
2014-02-14 07:34:41	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	304	0	3	277	24
2014-02-13 15:17:46	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	304	0	3	277	24
2014-02-12 14:00:13	web/src/main/webapp/WEB-INF/jsp/includes/gradient-legend.jsp	91	0	4	61	26
2014-02-12 14:00:13	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	177	0	3	150	24
2014-02-12 14:00:13	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-gene-oriented.jsp	307	0	3	279	25
2014-02-12 10:44:04	web/src/main/webapp/WEB-INF/jsp/bioEntities.jsp	265	0	3	234	28
2014-02-12 10:43:55	web/src/main/webapp/WEB-INF/jsp/includes/heatmap-matrix-differential-bioentities.jsp	175	0	3	150	22
